Type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,Machine failure,Tool wear failure,Heat dissipation failure,Power failure,Overstrain failure,Random failure,power,temperature difference,high_temperature_flag,high_torque_flag,low_rotational_speed_flag,wear_Stress
L,300.1,310.5,1532,36.0,109,0,0,0,0,0,0,5.7750785340314135,10.399999999999977,0,0,0,3924.0
L,300.1,310.5,1492,50.9,111,0,0,0,0,0,0,7.952125654450262,10.399999999999977,0,0,0,5649.9
L,300.2,310.6,1431,42.3,113,0,0,0,0,0,0,6.338356020942408,10.400000000000034,0,0,0,4779.9
L,300.1,310.4,1554,39.4,115,0,0,0,0,0,0,6.411267015706806,10.299999999999955,0,0,0,4531.0
L,300.1,310.5,1494,44.2,117,0,0,0,0,0,0,6.914638743455498,10.399999999999977,0,0,0,5171.400000000001
L,300.1,310.6,1374,45.4,119,0,0,0,0,0,0,6.531895287958115,10.5,0,0,0,5402.599999999999
L,300.1,310.5,1394,44.3,121,0,0,0,0,0,0,6.466408376963351,10.399999999999977,0,0,0,5360.299999999999
M,300.0,310.5,1790,25.7,123,0,0,0,0,0,0,4.817068062827225,10.5,0,0,0,3161.1
L,300.1,310.5,1356,45.8,126,0,0,0,0,0,0,6.503120418848167,10.399999999999977,0,0,1,5770.799999999999
M,300.0,310.4,1385,52.1,128,0,0,0,0,0,0,7.55586387434555,10.399999999999977,0,0,0,6668.8
L,300.0,310.4,1333,49.1,131,0,0,0,0,0,0,6.8534345549738225,10.399999999999977,0,0,1,6432.1
L,300.0,310.4,1505,44.9,133,0,0,0,0,0,0,7.07586387434555,10.399999999999977,0,0,0,5971.7
L,300.0,310.5,1606,33.5,135,0,0,0,0,0,0,5.633612565445026,10.5,0,0,0,4522.5
H,300.0,310.5,1558,36.7,137,0,0,0,0,0,0,5.987287958115184,10.5,0,0,0,5027.900000000001
L,300.0,310.5,1412,52.4,142,0,0,0,0,0,0,7.74751832460733,10.5,0,0,0,7440.8
L,299.9,310.4,1408,38.4,144,0,0,0,0,0,0,5.661486910994764,10.5,0,0,0,5529.599999999999
L,299.9,310.3,1268,53.3,146,0,0,0,0,0,0,7.076900523560209,10.400000000000034,0,1,1,7781.799999999999
L,299.9,310.4,1470,50.0,148,0,0,0,0,0,0,7.696335078534031,10.5,0,0,0,7400.0
L,299.9,310.4,1497,47.0,150,0,0,0,0,0,0,7.367434554973822,10.5,0,0,0,7050.0
L,299.9,310.3,1638,29.1,152,0,0,0,0,0,0,4.991183246073299,10.400000000000034,0,0,0,4423.2
H,299.9,310.3,1535,43.9,154,0,0,0,0,0,0,7.056178010471204,10.400000000000034,0,0,0,6760.599999999999
L,299.8,310.2,1654,32.7,159,0,0,0,0,0,0,5.663434554973822,10.399999999999977,0,0,0,5199.3
H,299.8,310.2,1411,49.7,161,0,0,0,0,0,0,7.3431099476439785,10.399999999999977,0,0,0,8001.700000000001
L,299.8,310.2,1911,23.5,166,0,0,0,0,0,0,4.702460732984293,10.399999999999977,0,0,0,3901.0
H,299.8,310.2,1573,33.3,168,0,0,0,0,0,0,5.484910994764397,10.399999999999977,0,0,0,5594.4
L,299.9,310.2,1479,46.3,173,0,0,0,0,0,0,7.170439790575916,10.300000000000011,0,0,0,8009.9
M,299.9,310.4,1820,26.6,175,0,0,0,0,0,0,5.069319371727748,10.5,0,0,0,4655.0
L,299.9,310.4,1419,45.7,178,0,0,0,0,0,0,6.790397905759162,10.5,0,0,0,8134.6
M,299.9,310.5,1335,52.9,180,0,0,0,0,0,0,7.3949214659685865,10.600000000000023,0,1,1,9522.0
M,299.9,310.5,1576,39.4,183,0,0,0,0,0,0,6.502031413612565,10.600000000000023,0,0,0,7210.2
L,300.0,310.5,1517,42.2,186,0,0,0,0,0,0,6.7033926701570685,10.5,0,0,0,7849.200000000001
M,299.9,310.4,1576,34.3,188,0,0,0,0,0,0,5.660397905759162,10.5,0,0,0,6448.4
H,299.8,310.2,1537,36.6,191,0,0,0,0,0,0,5.890492146596859,10.399999999999977,0,0,0,6990.6
L,299.8,310.3,1524,34.2,196,0,0,0,0,0,0,5.457675392670158,10.5,0,0,0,6703.200000000001
M,299.8,310.3,1805,23.7,198,0,0,0,0,0,0,4.479424083769634,10.5,0,0,0,4692.599999999999
M,299.9,310.4,1367,53.3,201,0,0,0,0,0,0,7.629434554973821,10.5,0,1,0,10713.3
L,299.8,310.4,1694,30.3,204,0,0,0,0,0,0,5.374680628272252,10.599999999999966,0,0,0,6181.2
L,299.9,310.4,1328,49.9,206,0,0,0,0,0,0,6.938973821989529,10.5,0,0,1,10279.4
H,299.9,310.5,1549,42.8,208,0,0,0,0,0,0,6.942115183246073,10.600000000000023,0,0,0,8902.4
L,299.9,310.5,1539,32.8,213,0,0,0,0,0,0,5.285780104712042,10.600000000000023,0,0,0,6986.4
L,299.8,310.5,1496,38.8,215,0,0,0,0,0,0,6.077989528795811,10.699999999999989,0,0,0,8342.0
L,299.8,310.4,1579,36.4,0,0,0,0,0,0,0,6.018387434554974,10.599999999999966,0,0,0,0.0
L,299.7,310.3,1386,46.6,2,0,0,0,0,0,0,6.76309947643979,10.600000000000023,0,0,0,93.2
L,299.7,310.3,1505,37.7,4,0,0,0,0,0,0,5.941204188481676,10.600000000000023,0,0,0,150.8
M,299.7,310.3,1661,34.5,6,0,0,0,0,0,0,6.000471204188481,10.600000000000023,0,0,0,207.0
L,299.6,310.2,1468,48.0,9,0,0,0,0,0,0,7.378429319371728,10.599999999999966,0,0,0,432.0
L,299.6,310.1,1384,49.8,11,0,0,0,0,0,0,7.217089005235602,10.5,0,0,0,547.8
L,299.6,310.2,1381,60.5,13,0,0,0,0,0,0,8.748743455497383,10.599999999999966,0,1,0,786.5
L,299.6,310.2,1469,47.0,15,0,0,0,0,0,0,7.2296335078534035,10.599999999999966,0,0,0,705.0
L,299.6,310.2,1627,36.6,17,0,0,0,0,0,0,6.235413612565446,10.599999999999966,0,0,0,622.2
H,299.7,310.3,1462,40.4,19,0,0,0,0,0,0,6.184795811518324,10.600000000000023,0,0,0,767.6
L,299.7,310.2,1633,36.5,24,0,0,0,0,0,0,6.24130890052356,10.5,0,0,0,876.0
L,299.7,310.2,1469,39.5,26,0,0,0,0,0,0,6.075968586387434,10.5,0,0,0,1027.0
L,299.7,310.2,1458,43.4,28,0,0,0,0,0,0,6.625884816753927,10.5,0,0,0,1215.2
M,299.7,310.2,1440,42.8,30,0,0,0,0,0,0,6.453612565445026,10.5,0,0,0,1284.0
L,299.8,310.3,1687,30.4,33,0,0,0,0,0,0,5.37013612565445,10.5,0,0,0,1003.1999999999999
M,299.7,310.3,1429,47.7,35,0,0,0,0,0,0,7.13751832460733,10.600000000000023,0,0,0,1669.5
L,299.6,310.2,1588,34.1,38,0,0,0,0,0,0,5.670240837696335,10.599999999999966,0,0,0,1295.8
L,299.6,310.2,1333,51.2,40,0,0,0,0,0,0,7.14655497382199,10.599999999999966,0,0,1,2048.0
L,299.6,310.1,1487,42.9,42,0,0,0,0,0,0,6.679821989528795,10.5,0,0,0,1801.8
M,299.5,310.1,1659,31.5,44,0,0,0,0,0,0,5.472094240837697,10.600000000000023,0,0,0,1386.0
M,299.4,310.0,1512,43.2,47,0,0,0,0,0,0,6.839623036649215,10.600000000000023,0,0,0,2030.4
L,299.5,310.1,1585,35.2,50,0,0,0,0,0,0,5.842094240837697,10.600000000000023,0,0,0,1760.0000000000002
L,299.5,310.0,1502,38.5,52,0,0,0,0,0,0,6.055183246073298,10.5,0,0,0,2002.0
L,299.5,310.0,1594,35.1,54,0,0,0,0,0,0,5.858575916230366,10.5,0,0,0,1895.4
L,299.5,310.0,1412,48.9,56,0,0,0,0,0,0,7.230031413612566,10.5,0,0,0,2738.4
L,299.5,309.9,1402,51.7,58,0,0,0,0,0,0,7.589884816753927,10.399999999999977,0,0,0,2998.6000000000004
L,299.6,310.1,2057,20.4,60,0,0,0,0,0,0,4.394010471204188,10.5,0,0,0,1224.0
H,299.6,310.1,1531,36.8,62,0,0,0,0,0,0,5.8995602094240835,10.5,0,0,0,2281.6
M,299.5,310.1,1359,61.1,67,0,0,0,0,0,0,8.694753926701571,10.600000000000023,0,1,1,4093.7000000000003
M,299.6,310.2,1620,30.0,70,0,0,0,0,0,0,5.0890052356020945,10.599999999999966,0,0,0,2100.0
M,299.6,310.1,1646,29.6,73,0,0,0,0,0,0,5.101738219895289,10.5,0,0,0,2160.8
M,299.6,310.1,1455,46.1,76,0,0,0,0,0,0,7.023612565445026,10.5,0,0,0,3503.6
L,299.6,310.2,1512,44.0,79,0,0,0,0,0,0,6.966282722513089,10.599999999999966,0,0,0,3476.0
L,299.6,310.2,1473,42.7,81,0,0,0,0,0,0,6.586083769633508,10.599999999999966,0,0,0,3458.7000000000003
L,299.6,310.1,1553,38.0,83,0,0,0,0,0,0,6.179476439790576,10.5,0,0,0,3154.0
L,299.5,310.0,1379,50.4,85,0,0,0,0,0,0,7.277654450261779,10.5,0,0,0,4284.0
M,299.4,309.9,1567,40.6,87,0,0,0,0,0,0,6.661801047120419,10.5,0,0,0,3532.2000000000003
L,299.5,310.0,1481,43.1,90,0,0,0,0,0,0,6.683884816753927,10.5,0,0,0,3879.0
L,299.5,310.0,1349,52.7,92,0,0,0,0,0,0,7.444219895287959,10.5,0,1,1,4848.400000000001
L,299.5,310.0,1388,52.4,94,0,0,0,0,0,0,7.615832460732984,10.5,0,0,0,4925.599999999999
M,299.6,310.1,1357,48.7,96,0,0,0,0,0,0,6.919989528795813,10.5,0,0,1,4675.200000000001
L,299.6,310.2,1743,24.8,99,0,0,0,0,0,0,4.526324607329843,10.599999999999966,0,0,0,2455.2000000000003
L,299.7,310.3,1495,43.1,101,0,0,0,0,0,0,6.747068062827225,10.600000000000023,0,0,0,4353.1
L,299.8,310.4,1698,28.3,103,0,0,0,0,0,0,5.031769633507854,10.599999999999966,0,0,0,2914.9
M,299.7,310.4,1410,44.5,105,0,0,0,0,0,0,6.570157068062827,10.699999999999989,0,0,0,4672.5
L,299.7,310.4,1614,36.2,108,0,0,0,0,0,0,6.117989528795812,10.699999999999989,0,0,0,3909.6000000000004
M,299.8,310.5,1375,53.9,110,0,0,0,0,0,0,7.760471204188482,10.699999999999989,0,1,0,5929.0
M,299.8,310.6,1574,31.8,113,0,0,0,0,0,0,5.241172774869111,10.800000000000011,0,0,0,3593.4
H,299.8,310.6,1423,44.6,116,0,0,0,0,0,0,6.645633507853403,10.800000000000011,0,0,0,5173.6
M,299.8,310.6,1694,31.3,121,0,0,0,0,0,0,5.552062827225131,10.800000000000011,0,0,0,3787.3
L,299.8,310.6,1707,32.5,124,0,0,0,0,0,0,5.809162303664921,10.800000000000011,0,0,0,4030.0
M,299.7,310.5,1490,41.2,126,0,0,0,0,0,0,6.428062827225132,10.800000000000011,0,0,0,5191.200000000001
L,299.7,310.6,1675,31.3,129,0,0,0,0,0,0,5.48979057591623,10.900000000000034,0,0,0,4037.7000000000003
M,299.7,310.5,1492,39.3,131,0,0,0,0,0,0,6.139853403141361,10.800000000000011,0,0,0,5148.299999999999
M,299.7,310.5,1594,35.4,134,0,0,0,0,0,0,5.908649214659686,10.800000000000011,0,0,0,4743.599999999999
L,299.7,310.6,1479,38.0,137,0,0,0,0,0,0,5.885026178010471,10.900000000000034,0,0,0,5206.0
M,299.7,310.6,1572,38.0,139,0,0,0,0,0,0,6.255078534031414,10.900000000000034,0,0,0,5282.0
L,299.7,310.6,1616,35.1,142,0,0,0,0,0,0,5.939434554973823,10.900000000000034,0,0,0,4984.2
L,299.7,310.6,1737,26.1,144,0,0,0,0,0,0,4.747193717277487,10.900000000000034,0,0,0,3758.4
M,299.7,310.7,1498,37.8,146,0,0,0,0,0,0,5.929256544502617,11.0,0,0,0,5518.799999999999
L,299.6,310.6,1642,35.1,149,0,0,0,0,0,0,6.034994764397906,11.0,0,0,0,5229.900000000001
M,299.6,310.6,1633,34.2,151,0,0,0,0,0,0,5.848020942408378,11.0,0,0,0,5164.200000000001
L,299.8,310.8,1409,51.9,154,0,0,0,0,0,0,7.657287958115182,11.0,0,0,0,7992.599999999999
M,299.8,310.8,1463,43.5,156,0,0,0,0,0,0,6.663926701570681,11.0,0,0,0,6786.0
L,299.8,310.8,1376,48.6,159,0,0,0,0,0,0,7.002471204188482,11.0,0,0,0,7727.400000000001
L,299.8,310.8,1553,32.2,161,0,0,0,0,0,0,5.2362931937172785,11.0,0,0,0,5184.200000000001
M,299.8,310.8,1530,35.2,163,0,0,0,0,0,0,5.639371727748692,11.0,0,0,0,5737.6
L,299.8,310.9,1545,40.7,166,0,0,0,0,0,0,6.5844502617801055,11.099999999999966,0,0,0,6756.200000000001
H,299.8,310.9,1427,47.2,168,0,0,0,0,0,0,7.052816753926702,11.099999999999966,0,0,0,7929.6
L,299.9,310.9,1292,51.1,173,0,0,0,0,0,0,6.913214659685863,11.0,0,0,1,8840.300000000001
L,299.8,310.9,2084,17.6,175,0,0,0,0,0,0,3.840670157068063,11.099999999999966,0,0,0,3080.0000000000005
L,299.9,311.0,1747,27.6,177,0,0,0,0,0,0,5.048921465968587,11.100000000000023,0,0,0,4885.2
L,300.0,311.1,1425,47.8,179,0,0,0,0,0,0,7.132460732984293,11.100000000000023,0,0,0,8556.199999999999
L,300.0,311.0,1637,33.6,181,0,0,0,0,0,0,5.759497382198953,11.0,0,0,0,6081.6
M,300.1,311.1,1616,35.2,183,0,0,0,0,0,0,5.956356020942409,11.0,0,0,0,6441.6
L,300.1,311.1,1619,33.4,186,0,0,0,0,0,0,5.6622617801047115,11.0,0,0,0,6212.4
L,300.1,311.2,1489,39.1,188,0,0,0,0,0,0,6.096324607329843,11.099999999999966,0,0,0,7350.8
M,300.1,311.2,1452,42.4,190,0,0,0,0,0,0,6.446575916230366,11.099999999999966,0,0,0,8056.0
M,300.1,311.3,1495,41.0,193,0,0,0,0,0,0,6.418324607329843,11.199999999999989,0,0,0,7913.0
M,300.2,311.4,1427,39.7,196,0,0,0,0,0,0,5.93213612565445,11.199999999999989,0,0,0,7781.200000000001
L,300.1,311.4,1572,36.2,199,0,0,0,0,0,0,5.958785340314137,11.299999999999955,0,0,0,7203.8
L,300.1,311.3,1547,40.0,201,0,0,0,0,0,0,6.479581151832461,11.199999999999989,0,0,0,8040.0
M,300.1,311.4,1342,48.5,203,0,0,0,0,0,0,6.815392670157068,11.299999999999955,0,0,1,9845.5
L,300.0,311.2,1351,44.1,206,0,0,0,0,0,0,6.238649214659686,11.199999999999989,0,0,1,9084.6
L,300.0,311.3,1407,47.3,208,0,0,0,0,0,0,6.9687015706806275,11.300000000000011,0,0,0,9838.4
M,300.1,311.4,1575,29.8,210,0,0,0,0,0,0,4.9146596858638745,11.299999999999955,0,0,0,6258.0
M,300.0,311.4,1791,24.1,213,0,0,0,0,0,0,4.519696335078534,11.399999999999977,0,0,0,5133.3
M,300.0,311.4,1692,29.0,216,1,1,0,0,0,0,5.138010471204188,11.399999999999977,0,0,0,6264.0
L,300.0,311.4,1634,31.9,0,0,0,0,0,0,0,5.458073298429319,11.399999999999977,0,0,0,0.0
M,300.0,311.4,1864,23.3,2,0,0,0,0,0,0,4.547769633507854,11.399999999999977,0,0,0,46.6
L,300.0,311.4,1590,33.6,5,0,0,0,0,0,0,5.59413612565445,11.399999999999977,0,0,0,168.0
M,300.0,311.4,1384,46.1,7,0,0,0,0,0,0,6.6808795811518324,11.399999999999977,0,0,0,322.7
M,300.0,311.4,1352,61.8,10,0,0,0,0,0,0,8.749068062827224,11.399999999999977,0,1,1,618.0
L,300.1,311.4,1484,43.1,13,0,0,0,0,0,0,6.697424083769634,11.299999999999955,0,0,0,560.3000000000001
M,300.1,311.4,1913,21.9,15,0,0,0,0,0,0,4.386879581151832,11.299999999999955,0,0,0,328.5
L,300.0,311.4,1508,38.2,18,0,0,0,0,0,0,6.032000000000001,11.399999999999977,0,0,0,687.6
L,299.9,311.3,1504,40.7,20,0,0,0,0,0,0,6.409717277486911,11.400000000000034,0,0,0,814.0
L,300.0,311.4,1487,41.2,22,0,0,0,0,0,0,6.415120418848168,11.399999999999977,0,0,0,906.4000000000001
L,299.8,311.3,1727,30.0,24,0,0,0,0,0,0,5.425130890052356,11.5,0,0,0,720.0
L,299.9,311.3,1647,27.5,26,0,0,0,0,0,0,4.742670157068063,11.400000000000034,0,0,0,715.0
L,300.0,311.3,1493,41.4,28,0,0,0,0,0,0,6.4722722513089,11.300000000000011,0,0,0,1159.2
L,300.0,311.4,1655,29.6,30,0,0,0,0,0,0,5.129633507853403,11.399999999999977,0,0,0,888.0
M,299.9,311.4,1337,54.8,32,0,0,0,0,0,0,7.671999999999999,11.5,0,1,1,1753.6
L,300.0,311.5,1601,36.9,35,0,0,0,0,0,0,6.18606282722513,11.5,0,0,0,1291.5
H,300.1,311.6,1589,37.9,37,0,0,0,0,0,0,6.306083769633508,11.5,0,0,0,1402.3
L,300.2,311.7,1286,55.1,42,0,0,0,0,0,0,7.419748691099477,11.5,0,1,1,2314.2000000000003
L,300.2,311.7,1553,41.3,44,0,0,0,0,0,0,6.716115183246073,11.5,0,0,0,1817.1999999999998
L,300.2,311.8,1379,51.0,46,0,0,0,0,0,0,7.364293193717278,11.600000000000023,0,0,0,2346.0
M,300.3,311.9,1677,30.8,48,0,0,0,0,0,0,5.408544502617801,11.599999999999966,0,0,0,1478.4
L,300.3,311.8,1488,38.4,51,0,0,0,0,0,0,5.983162303664921,11.5,0,0,0,1958.3999999999999
L,300.3,311.8,1418,45.9,53,0,0,0,0,0,0,6.81530890052356,11.5,0,0,0,2432.7
L,300.3,311.8,1451,41.0,55,0,0,0,0,0,0,6.229424083769634,11.5,0,0,0,2255.0
L,300.3,311.8,1508,43.1,57,0,0,0,0,0,0,6.8057382198952885,11.5,0,0,0,2456.7000000000003
L,300.3,311.7,1579,33.6,59,0,0,0,0,0,0,5.555434554973822,11.399999999999977,0,0,0,1982.4
H,300.3,311.7,1432,47.7,61,0,0,0,0,0,0,7.152502617801048,11.399999999999977,0,0,0,2909.7000000000003
L,300.2,311.6,1446,47.3,66,0,0,0,0,0,0,7.16186387434555,11.400000000000034,0,0,0,3121.7999999999997
M,300.2,311.7,1597,39.5,68,0,0,0,0,0,0,6.605392670157068,11.5,0,0,0,2686.0
M,300.2,311.7,1397,50.2,71,0,0,0,0,0,0,7.343392670157069,11.5,0,0,0,3564.2000000000003
L,300.1,311.6,1530,36.6,74,0,0,0,0,0,0,5.863664921465968,11.5,0,0,0,2708.4
M,300.1,311.6,1433,51.4,76,0,0,0,0,0,0,7.712691099476439,11.5,0,0,0,3906.4
L,300.0,311.5,1591,32.0,79,0,0,0,0,0,0,5.331099476439791,11.5,0,0,0,2528.0
L,300.0,311.5,1445,41.6,81,0,0,0,0,0,0,6.294450261780105,11.5,0,0,0,3369.6
L,300.0,311.5,1749,28.3,83,0,0,0,0,0,0,5.1829005235602095,11.5,0,0,0,2348.9
L,300.0,311.3,1703,30.4,85,0,0,0,0,0,0,5.421068062827225,11.300000000000011,0,0,0,2584.0
H,300.1,311.4,1518,46.9,87,0,0,0,0,0,0,7.454890052356021,11.299999999999955,0,0,0,4080.2999999999997
L,300.1,311.3,1535,42.3,92,0,0,0,0,0,0,6.799005235602094,11.199999999999989,0,0,0,3891.6
M,300.1,311.4,1390,52.1,94,0,0,0,0,0,0,7.583141361256544,11.299999999999955,0,0,0,4897.400000000001
H,300.3,311.6,1801,23.6,97,0,0,0,0,0,0,4.450638743455498,11.300000000000011,0,0,0,2289.2000000000003
H,300.3,311.6,1463,41.6,102,0,0,0,0,0,0,6.372858638743455,11.300000000000011,0,0,0,4243.2
L,300.3,311.6,1560,37.7,107,0,0,0,0,0,0,6.158324607329844,11.300000000000011,0,0,0,4033.9
L,300.3,311.6,1607,33.5,109,0,0,0,0,0,0,5.637120418848167,11.300000000000011,0,0,0,3651.5
L,300.4,311.6,1332,54.6,111,0,0,0,0,0,0,7.615413612565445,11.200000000000045,0,1,1,6060.6
L,300.3,311.7,1365,53.3,113,0,0,0,0,0,0,7.618272251308901,11.399999999999977,0,1,0,6022.9
M,300.3,311.6,1617,32.5,115,0,0,0,0,0,0,5.5028795811518325,11.300000000000011,0,0,0,3737.5
M,300.3,311.6,1304,62.8,118,0,0,0,0,0,0,8.574994764397905,11.300000000000011,0,1,1,7410.4
L,300.3,311.7,1989,22.3,121,0,0,0,0,0,0,4.644471204188482,11.399999999999977,0,0,0,2698.3
H,300.3,311.6,1339,53.4,123,0,0,0,0,0,0,7.487183246073298,11.300000000000011,0,1,1,6568.2
L,300.2,311.5,1492,41.8,128,0,0,0,0,0,0,6.530429319371728,11.300000000000011,0,0,0,5350.4
M,300.1,311.3,1518,40.2,130,0,0,0,0,0,0,6.389905759162304,11.199999999999989,0,0,0,5226.0
L,300.1,311.3,1479,39.5,133,0,0,0,0,0,0,6.117329842931937,11.199999999999989,0,0,0,5253.5
M,300.1,311.3,1523,34.1,135,0,0,0,0,0,0,5.438146596858639,11.199999999999989,0,0,0,4603.5
M,300.2,311.4,1570,35.3,138,0,0,0,0,0,0,5.803246073298428,11.199999999999989,0,0,0,4871.4
H,300.2,311.4,1506,36.1,141,0,0,0,0,0,0,5.692837696335078,11.199999999999989,0,0,0,5090.1
M,300.2,311.6,1510,47.5,146,0,0,0,0,0,0,7.510471204188482,11.400000000000034,0,0,0,6935.0
L,300.2,311.6,1671,28.8,149,0,0,0,0,0,0,5.03924607329843,11.400000000000034,0,0,0,4291.2
M,300.3,311.6,1312,53.4,151,0,0,0,0,0,0,7.33620942408377,11.300000000000011,0,1,1,8063.4
L,300.3,311.6,1595,38.8,154,0,0,0,0,0,0,6.480209424083768,11.300000000000011,0,0,0,5975.2
L,300.3,311.7,1635,31.8,156,0,0,0,0,0,0,5.444293193717278,11.399999999999977,0,0,0,4960.8
L,300.3,311.7,1707,33.6,158,0,0,0,0,0,0,6.005780104712042,11.399999999999977,0,0,0,5308.8
L,300.3,311.7,1545,43.5,160,0,0,0,0,0,1,7.037434554973822,11.399999999999977,0,0,0,6960.0
M,300.2,311.6,1751,28.0,162,0,0,0,0,0,0,5.133821989528796,11.400000000000034,0,0,0,4536.0
M,300.4,311.8,1707,30.0,165,0,0,0,0,0,0,5.362303664921466,11.400000000000034,0,0,0,4950.0
L,300.4,311.8,1320,57.9,168,0,0,0,0,0,0,8.002931937172775,11.400000000000034,0,1,1,9727.199999999999
M,300.3,311.7,1319,51.4,170,0,0,0,0,0,0,7.099120418848167,11.399999999999977,0,0,1,8738.0
L,300.2,311.7,1448,54.2,173,0,0,0,0,0,0,8.217968586387435,11.5,0,1,0,9376.6
L,300.2,311.8,1436,48.2,175,0,0,0,0,0,0,7.247664921465968,11.600000000000023,0,0,0,8435.0
L,300.3,311.9,1609,34.0,177,0,0,0,0,0,0,5.728376963350786,11.599999999999966,0,0,0,6018.0
L,300.2,311.8,1464,44.5,179,0,0,0,0,0,0,6.821780104712042,11.600000000000023,0,0,0,7965.5
M,300.3,311.8,1483,45.1,181,0,0,0,0,0,0,7.003486910994765,11.5,0,0,0,8163.1
M,300.2,311.8,1748,28.5,184,0,0,0,0,0,0,5.2165445026178014,11.600000000000023,0,0,0,5244.0
L,300.3,311.8,1746,26.3,187,0,0,0,0,0,0,4.8083560209424085,11.5,0,0,0,4918.1
L,300.2,311.8,1410,51.4,189,0,0,0,0,0,0,7.588900523560209,11.600000000000023,0,0,0,9714.6
L,300.2,311.7,1640,30.8,191,0,0,0,0,0,0,5.289214659685864,11.5,0,0,0,5882.8
H,300.3,311.7,1655,29.9,193,0,0,0,0,0,0,5.181623036649214,11.399999999999977,0,0,0,5770.7
M,300.3,311.7,1646,28.9,198,0,0,0,0,0,0,4.981089005235601,11.399999999999977,0,0,0,5722.2
L,300.4,311.8,1589,42.0,201,0,0,0,0,0,0,6.9882722513089,11.400000000000034,0,0,0,8442.0
L,300.5,311.9,1546,39.4,203,0,0,0,0,0,0,6.378261780104712,11.399999999999977,0,0,0,7998.2
L,300.5,311.9,1511,41.8,205,0,0,0,0,0,0,6.6135916230366485,11.399999999999977,0,0,0,8569.0
L,300.5,311.9,1750,28.3,207,0,0,0,0,0,0,5.18586387434555,11.399999999999977,0,0,0,5858.1
M,300.5,311.9,1730,27.5,209,0,0,0,0,0,0,4.981675392670157,11.399999999999977,0,0,0,5747.5
L,300.6,311.9,1372,60.1,212,1,0,0,0,1,0,8.634261780104712,11.299999999999955,0,1,0,12741.2
L,300.5,311.8,1524,38.9,214,1,1,0,0,0,0,6.207706806282722,11.300000000000011,0,0,0,8324.6
L,300.4,311.8,1601,36.1,0,0,0,0,0,0,0,6.051947643979058,11.400000000000034,0,0,0,0.0
M,300.5,311.8,1636,34.4,2,0,0,0,0,0,0,5.89302617801047,11.300000000000011,0,0,0,68.8
L,300.4,311.8,2261,14.9,5,0,0,0,0,0,0,3.527633507853403,11.400000000000034,0,0,0,74.5
L,300.4,311.8,1636,32.3,7,0,0,0,0,0,0,5.533277486910994,11.400000000000034,0,0,0,226.09999999999997
M,300.4,311.9,1335,58.3,9,0,0,0,0,0,0,8.14979057591623,11.5,0,1,1,524.6999999999999
M,300.3,311.7,1236,57.5,12,0,0,0,0,0,0,7.441884816753927,11.399999999999977,0,1,1,690.0
L,300.3,311.7,1445,47.3,15,0,0,0,0,0,0,7.156910994764398,11.399999999999977,0,0,0,709.5
L,300.2,311.5,1500,40.8,17,0,0,0,0,0,0,6.4083769633507845,11.300000000000011,0,0,0,693.5999999999999
L,300.2,311.6,1999,21.0,19,0,0,0,0,0,0,4.395706806282723,11.400000000000034,0,0,0,399.0
L,300.2,311.6,1529,35.5,21,0,0,0,0,0,0,5.683717277486911,11.400000000000034,0,0,0,745.5
M,300.2,311.6,1467,40.7,23,0,0,0,0,0,0,6.252031413612565,11.400000000000034,0,0,0,936.1
L,300.1,311.5,1334,54.0,26,0,0,0,0,0,0,7.54303664921466,11.399999999999977,0,1,1,1404.0
M,300.1,311.5,1343,46.2,28,0,0,0,0,0,0,6.497026178010472,11.399999999999977,0,0,1,1293.6000000000001
L,300.2,311.5,1639,31.1,31,0,0,0,0,0,0,5.337476439790576,11.300000000000011,0,0,0,964.1
H,300.1,311.5,1383,49.1,33,0,0,0,0,0,0,7.110502617801047,11.399999999999977,0,0,0,1620.3
L,300.1,311.4,1660,31.4,38,0,0,0,0,0,0,5.458010471204188,11.299999999999955,0,0,0,1193.2
L,300.1,311.3,1470,45.2,40,0,0,0,0,0,0,6.957486910994764,11.199999999999989,0,0,0,1808.0
M,300.1,311.3,1748,26.6,42,0,0,0,0,0,0,4.868774869109948,11.199999999999989,0,0,0,1117.2
L,300.1,311.4,1467,35.7,45,0,0,0,0,0,0,5.483968586387435,11.299999999999955,0,0,0,1606.5000000000002
M,300.1,311.4,1617,39.3,47,0,0,0,0,0,0,6.654251308900523,11.299999999999955,0,0,0,1847.1
H,300.1,311.4,1377,56.7,50,0,0,0,0,0,0,8.175486910994765,11.299999999999955,0,1,0,2835.0
M,300.0,311.3,1629,32.1,55,0,0,0,0,0,0,5.475486910994764,11.300000000000011,0,0,0,1765.5
L,300.0,311.2,1504,37.9,58,0,0,0,0,0,0,5.96875392670157,11.199999999999989,0,0,0,2198.2
L,300.0,311.2,1418,47.3,60,0,0,0,0,0,0,7.023183246073298,11.199999999999989,0,0,0,2838.0
L,300.0,311.2,1629,31.7,62,0,0,0,0,0,0,5.4072565445026175,11.199999999999989,0,0,0,1965.3999999999999
L,300.1,311.3,2579,12.5,64,1,0,0,1,0,0,3.3756544502617802,11.199999999999989,0,0,0,800.0
L,300.1,311.3,1305,64.7,66,0,0,0,0,0,0,8.841204188481676,11.199999999999989,0,1,1,4270.2
